BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,2024_Service Missionaries Flyer.pdf,https://missionaries.prod.byu-pathway.psdops.com/2024_Service-Missionaries-Flyer
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Apply For and Check Status of HJG Scholarship.pdf,https://missionaries.prod.byu-pathway.psdops.com/Apply-For-and-Check-Status-of-HJG-Scholarship
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Area Manager Assignments.pdf,https://missionaries.prod.byu-pathway.psdops.com/Area-Manager-Assignments
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Area Structure and Communication.pdf,https://missionaries.prod.byu-pathway.psdops.com/Area-Structure-and-Communication
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,BYU-Pathway History-Full.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-History-Full
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,BYU-Pathway History-Short.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-History-Short
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,BYU-Pathway Worldwide History.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-Worldwide-History
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,BYU-PW Strategy.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-Strategy
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Certificate-First Approach.pdf,https://missionaries.prod.byu-pathway.psdops.com/Certificate-First-Approach
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Check Student History for Past Grades.pdf,https://missionaries.prod.byu-pathway.psdops.com/Check-Student-History-for-Past-Grades
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,CHINESE CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/CHINESE-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Church HR Annual Workforce Training.pdf,https://missionaries.prod.byu-pathway.psdops.com/Church-HR-Annual-Workforce-Training
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Create a Relationship with Your Mentor.pdf,https://missionaries.prod.byu-pathway.psdops.com/Create-a-Relationship-with-Your-Mentor
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Defining Characteristics.pdf,https://missionaries.prod.byu-pathway.psdops.com/Defining-Characteristics
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,ENGLISH CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/ENGLISH%20CSM%20Application%20Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Ensign College Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/Ensign-College-Overview
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Finding the Correct BYU-Pathway Application.pdf,https://missionaries.prod.byu-pathway.psdops.com/Finding-the-Correct-BYU-Pathway-Application
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,FRENCH CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/FRENCH-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,GERMAN CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/GERMAN-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Guidelines for Communicating with Students or Learners.pdf,https://missionaries.prod.byu-pathway.psdops.com/Guidelines-for-Communicating-with-Students-or-Learners
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,How a Student Withdraws from a Program PC or EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-a-Student-Withdraws-from-a-Program-PC-or-EC3
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,How Students Find Their Mentor.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Students-Find-Their-Mentor
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,ITALIAN CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/ITALIAN-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Japanese CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/Japanese-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,KOREAN CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/KOREAN-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Mission Statement.pdf,https://missionaries.prod.byu-pathway.psdops.com/Mission-Statement
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Navigate the Missionary Services Website on Desktop.pdf,https://missionaries.prod.byu-pathway.psdops.com/Navigate-the-Missionary-Services-Website-on-Desktop
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Navigate the Missionary Services Website on Mobile.pdf,https://missionaries.prod.byu-pathway.psdops.com/Navigate-the-Missionary-Services-Website-on-Mobile
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Peer Mentor Group Assignments.xlsx,https://missionaries.prod.byu-pathway.psdops.com/Peer-Mentor-Group-Assignments.xlsx
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Policy - Missionary Dress & Grooming policy.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-Missionary-Dress-&-Grooming-policy
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Policy-PATH_Naming Convention for Groups.pdf,https://missionaries.prod.byu-pathway.psdops.com/Policy-PATH_Naming-Convention-for-Groups
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,PORTUGUESE CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/PORTUGUESE-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Restrictions for Applying to BYUPW.pdf,https://missionaries.prod.byu-pathway.psdops.com/Restrictions-for-Applying-to-BYUPW
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,RUSSIAN CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/RUSSIAN-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Scholarship Information.pdf,https://missionaries.prod.byu-pathway.psdops.com/Scholarship-Information
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Service Missionaries-2.pdf,https://missionaries.prod.byu-pathway.psdops.com/Service-Missionaries-2
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,SPANISH CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/SPANISH-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,TAGALOG CSM Application Oct2021.pdf,https://missionaries.prod.byu-pathway.psdops.com/TAGALOG-CSM-Application-Oct2021
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Three-Year Degree.pdf,https://missionaries.prod.byu-pathway.psdops.com/Three-Year-Degree
BYU-Pathway Worldwide,BYU-Pathway Worldwide Overview,Updating Group Information.pdf,https://missionaries.prod.byu-pathway.psdops.com/Updating-Group-Information
Canvas – Student Questions,Getting Started,Different Places for my Courses,https://resourcecenter.byupathway.org/different-places-for-my-courses
Canvas – Student Questions,Getting Started,Quick Start:  Using Canvas on a Web Browser,https://resourcecenter.byupathway.org/faqs/canvas/using-canvas-a-quick-start-guide
Canvas – Student Questions,Getting Started,Quick Start:  Using Canvas on the Mobile App,https://resourcecenter.byupathway.org/quick-start-using-canvas-on-mobile-app
Canvas – Student Questions,Getting Started,Using Canvas Quick Start Guide,https://content.byui.edu/file/c529b6cc-a70b-4a94-9872-01f35548d87d/117/Logging%20in%20to%20I-Learn%20and%20Getting%20Around%20–%20a%20Quick%20Start%20Guide.pdf
Canvas – Student Questions,Getting Started,What is Canvas?,https://resourcecenter.byupathway.org/what-is-canvas
Canvas – Student Questions,Communication,How do I contact a grader?,https://resourcecenter.byupathway.org/faqs/f03-01
Canvas – Student Questions,Communication,How do I read announcements in Canvas?,https://resourcecenter.byupathway.org/how-to-read-announcements-in-canvas
Canvas – Student Questions,Communication,How do I set up notifications in Canvas?,https://resourcecenter.byupathway.org/notification-set-up
Canvas – Student Questions,Communication,How do I use my Canvas Inbox?,https://resourcecenter.byupathway.org/faqs/f03-02
Canvas – Student Questions,Completing Work,How do I complete an assignment using Microsoft 365?,https://resourcecenter.byupathway.org/faqs/canvas/how-do-i-complete-an-assignment-using-microsoft-365
Canvas – Student Questions,Completing Work,How do I download an assignment template?,https://resourcecenter.byupathway.org/faqs/f02-03
Canvas – Student Questions,Completing Work,How do I participate in Discussions in Canvas?,https://resourcecenter.byupathway.edu/faqs/canvas/discussions-in-canvas
Canvas – Student Questions,Completing Work,How do I see important dates in Canvas?,https://resourcecenter.byupathway.org/how_to_see_important_dates_in_Canvas
Canvas – Student Questions,Completing Work,How do I sign in to Microsoft 365 on a Mobile Device?,https://resourcecenter.byupathway.org/how-to-sign-in-to-microsoft-365-on-mobile-device
Canvas – Student Questions,Completing Work,How do I submit an assignment in Canvas?,https://resourcecenter.byupathway.org/faqs/f02-04
Canvas – Student Questions,Grades and Feedback,How do I check what-if grades?,https://resourcecenter.byupathway.edu/faqs/canvas/how-do-i-check-what-if-grades
Canvas – Student Questions,Grades and Feedback,How do I find my feedback on Math Prep and Writing Prep quizzes?,https://resourcecenter.byupathway.org/faqs/f02-02
Canvas – Student Questions,Grades and Feedback,How do I find my grade and feedback on an assignment?,https://resourcecenter.byupathway.org/faqs/f02-01
Canvas – Student Questions,Settings,"How do I edit my photo, email, language, and time zone?",https://resourcecenter.byupathway.org/photo-email-language-time-zone
Canvas – Student Questions,Troubleshooting,Which Browsers Does Canvas Support,https://community.canvaslms.com/t5/Canvas-Basics-Guide/What-are-the-browser-and-computer-requirements-for-Instructure/ta-p/66
Certificates & Degrees,Application Process,Preferred Path (byupathway.edu),https://www.byupathway.edu/admissions/application-process#preferred-path:~:text=No%20ACT/SAT%20required%20for%20admission
Certificates & Degrees,Ecclesiastical Endorsements,3 Answers to Your Questions about Ecclesiastical Endorsement,https://www.byupathway.edu/articles/tips/ecclesiastical-endorsement
Certificates & Degrees,Ecclesiastical Endorsements,Ecclesiastical Endorsements.pdf,https://missionaries.prod.byu-pathway.psdops.com/Ecclesiastical-Endorsements
Certificates & Degrees,Online Degree General Information,Identify BYU-Pathway Portals.pdf,https://missionaries.prod.byu-pathway.psdops.com/Identify-BYU-Pathway-Portals
Certificates & Degrees,Online Degree General Information,Understanding Certificates Revised.pdf,https://missionaries.prod.byu-pathway.psdops.com/Understanding-Certificates-Revised
Certificates & Degrees,Three-Year Degree,Three-Year Degree Information for Current and Returning Students,https://www.byupathway.org/three-year-degree-information
EnglishConnect 3 (EC3),EnglishConnect 3,Access the Learner Platform.pdf,https://missionaries.prod.byu-pathway.psdops.com/Access-the-Learner-Platform
EnglishConnect 3 (EC3),EnglishConnect 3,Access the Learner Portal.pdf,https://missionaries.prod.byu-pathway.psdops.com/Access-the-Learner-Portal
EnglishConnect 3 (EC3),EnglishConnect 3,Access Your Learner Progress Report.pdf,https://missionaries.prod.byu-pathway.psdops.com/Access-Your-Learner-Progress-Report
EnglishConnect 3 (EC3),EnglishConnect 3,Accessing Your Learner List.pdf,https://missionaries.prod.byu-pathway.psdops.com/Accessing-Your-Learner-List
EnglishConnect 3 (EC3),EnglishConnect 3,Autodrop for EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/Autodrop-for-EC3
EnglishConnect 3 (EC3),EnglishConnect 3,Companion App Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/Companion-App-Overview
EnglishConnect 3 (EC3),EnglishConnect 3,Create an Online Community.pdf,https://missionaries.prod.byu-pathway.psdops.com/Create-an-Online-Community
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Application Walkthough.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Application-Walkthough
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Flyer for Service Missionaries_Chinese Traditional.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Flyer-for-Service-Missionaries_Chinese-Traditional
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Flyer for Service Missionaries_English.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Flyer-for-Service-Missionaries_English
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Flyer for Service Missionaries_French .pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Flyer-for-Service-Missionaries_French
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Flyer for Service Missionaries_Portuguese.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Flyer-for-Service-Missionaries_Portuguese
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Flyer for Service Missionaries_Spanish.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Flyer-for-Service-Missionaries_Spanish
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Flyer for Service Missionaries_Ukrainian.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Flyer-for-Service-Missionaries_Ukrainian
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Frequently Asked Questions.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Frequently-Asked-Questions
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Gathering Procedures.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Gathering-Procedures
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Learner Portal Walkthrough.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Learner-Portal-Walkthrough
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Learner Profiles.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Learner-Profiles
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Participation and Completion Certificates.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Participation-and-Completion-Certificates
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Pre-Semester Gathering Agenda.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Pre-Semester-Gathering-Agenda
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Pre-Semester Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Pre-Semester-Gathering
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Re-enrollment.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Re-enrollment
EnglishConnect 3 (EC3),EnglishConnect 3,EC3 Virtual Gathering Best Practices.pdf,https://missionaries.prod.byu-pathway.psdops.com/EC3-Virtual-Gathering-Best-Practices
EnglishConnect 3 (EC3),EnglishConnect 3,English Connect 3 Video July 27.mp4,https://missionaries.prod.byu-pathway.psdops.com/English-Connect-3-Video-July-27.mp4
EnglishConnect 3 (EC3),EnglishConnect 3,EnglishConnect Academic Calendar.pdf,https://missionaries.prod.byu-pathway.psdops.com/EnglishConnect-Academic-Calendar
EnglishConnect 3 (EC3),EnglishConnect 3,EnglishConnect3 Common Terms.pdf,https://missionaries.prod.byu-pathway.psdops.com/EnglishConnect3-Common-Terms
EnglishConnect 3 (EC3),EnglishConnect 3,Facilitating a Virtual EC3 Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Facilitating-a-Virtual-EC3-Gathering
EnglishConnect 3 (EC3),EnglishConnect 3,Facilitating an In-Person EC3 Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Facilitating-an-In-Person-EC3-Gathering
EnglishConnect 3 (EC3),EnglishConnect 3,First Contact Messages for Learners.pdf,https://missionaries.prod.byu-pathway.psdops.com/First-Contact-Messages-for-Learners
EnglishConnect 3 (EC3),EnglishConnect 3,Guidelines for Gatherings with 11-17 yrs old.pdf,https://missionaries.prod.byu-pathway.psdops.com/Guidelines-for-Gatherings-with-11-17-yrs-old
EnglishConnect 3 (EC3),EnglishConnect 3,Help a Learner with Registration and Enrollment.pdf,https://missionaries.prod.byu-pathway.psdops.com/Help-a-Learner-with-Registration-and-Enrollment
EnglishConnect 3 (EC3),EnglishConnect 3,Help the Lead Learner.pdf,https://missionaries.prod.byu-pathway.psdops.com/Help-the-Lead-Learner
EnglishConnect 3 (EC3),EnglishConnect 3,How a Learner Applies for EnglishConnect 3.pdf,https://byu-pathway.brightspotcms.com/cms/content/edit.jsp?id=00000191-133d-db08-a3b9-1ffdadd50001&typeId=99ef42fa-b84a-3573-8e5b-015af8a5b9cf
EnglishConnect 3 (EC3),EnglishConnect 3,How Learners Withdraw.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-Learners-Withdraw
EnglishConnect 3 (EC3),EnglishConnect 3,How to Issue an EC3 Certificate_.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-Issue-an-EC3-Certificate_
EnglishConnect 3 (EC3),EnglishConnect 3,How to Issue an EnglishConnect 3 Certificate.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-Issue-an-EnglishConnect-3-Certificate
EnglishConnect 3 (EC3),EnglishConnect 3,How to locate stakes and student information.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-locate-stakes-and-student-information
EnglishConnect 3 (EC3),EnglishConnect 3,How to Pay Tuition for EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/How-to-Pay-Tuition-for-EC3
EnglishConnect 3 (EC3),EnglishConnect 3,Impersonate a Learner to Access.pdf,https://missionaries.prod.byu-pathway.psdops.com/Impersonate-a-Learner-to-Access
EnglishConnect 3 (EC3),EnglishConnect 3,Lead Learner Lesson Plan Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/Lead-Learner-Lesson-Plan-Overview
EnglishConnect 3 (EC3),EnglishConnect 3,Learning Platform Walkthrough.pdf,https://missionaries.prod.byu-pathway.psdops.com/Learning-Platform-Walkthrough
EnglishConnect 3 (EC3),EnglishConnect 3,Logging into PATH EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/Logging-into-PATH-EC3
EnglishConnect 3 (EC3),EnglishConnect 3,New Learner Visit.pdf,https://missionaries.prod.byu-pathway.psdops.com/New-Learner-Visit
EnglishConnect 3 (EC3),EnglishConnect 3,Overview of Location Details Page EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/Overview-of-Location-Details-Page-EC3
EnglishConnect 3 (EC3),EnglishConnect 3,Switching to EC3 PATH.pdf,https://missionaries.prod.byu-pathway.psdops.com/Switching-to-EC3-PATH
EnglishConnect 3 (EC3),EnglishConnect 3,Troubleshoot platform issues.pdf,https://missionaries.prod.byu-pathway.psdops.com/Troubleshoot-Platform-Issues
EnglishConnect 3 (EC3),EnglishConnect 3,Understand and Help Adult Learners Progress.pdf,https://missionaries.prod.byu-pathway.psdops.com/Understand-and-Help-Adult-Learners-Progress
EnglishConnect 3 (EC3),EnglishConnect 3,Updating Your Personal Information in PATH EC3.pdf,https://missionaries.prod.byu-pathway.psdops.com/Updating-Your-Personal-Information-in-PATH-EC3
EnglishConnect 3 (EC3),EnglishConnect 3,Your Role in the EC3 Gathering.pdf,https://missionaries.prod.byu-pathway.psdops.com/Your-Role-in-the-EC3-Gathering
Forms,,Student Wellness Help (Form),https://forms.office.com/Pages/ResponsePage.aspx?id=s-7mYddfqkquPGHo3rCbeRIoNMRhMxdFtcMsNT065pRUNUVMWFhXMzkwWUNEMjJEOVEzMzlMRzNYWi4u
Friends of the Church,,Give a BOM to friends of the church,https://www.churchofjesuschrist.org/study/manual/share-the-book-of-mormon-2024/01?lang=eng
Friends of the Church,,Help a Friend Connect with the Missionaries,https://www.churchofjesuschrist.org/serve/share/connect-with-missionaries?lang=eng
Gatherings,Gathering Training and Resources,Best Practices for Facilitating Virtual Gatherings.pdf,https://byu-pathway.brightspotcms.com/cms/content/edit.jsp?id=00000191-1346-de5b-a9f9-535eb8220001&typeId=99ef42fa-b84a-3573-8e5b-015af8a5b9cf
Gatherings,Gathering Training and Resources,Best Practices for Virtual Gatherings That Dont Feature Videoconferencing.pdf,https://missionaries.prod.byu-pathway.psdops.com/Best-Practices-for-Virtual-Gatherings-That-Dont-Feature-Videoconferencing
Gatherings,Gathering Training and Resources,Gathering Procedures (PathwayConnect).pdf,https://missionaries.prod.byu-pathway.psdops.com/Gathering-Procedures-PathwayConnect
Gatherings,Gathering Training and Resources,Gathering Procedures for Inviting Friends.pdf,https://missionaries.prod.byu-pathway.psdops.com/Gathering-Procedures-for-Inviting-Friends
Gatherings,Gathering Training and Resources,PathwayConnect Gathering Procedures.pdf,https://missionaries.prod.byu-pathway.psdops.com/PathwayConnect-Gathering-Procedures
Gatherings,Gathering Training and Resources,PC 102 Semester Project Overview.pdf,https://missionaries.prod.byu-pathway.psdops.com/PC-102-Semester-Project-Overview
Gatherings,Other Gathering Resources,Improving Your Role in the Gathering,https://office365lds.sharepoint.com/sites/BYUPW-MissionaryServices/SitePages/SHEP--Improving-Your-Role-in-the-gathering.aspx
Increasing Awareness,Increasing Awareness of PathwayConnect,BYU-Pathway in 30 Seconds.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-in-30-Seconds
Increasing Awareness,Increasing Awareness of PathwayConnect,BYU-Pathway in 7-10 Minutes.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYU-Pathway-in-7-10-Minutes
Increasing Awareness,Increasing Awareness of PathwayConnect,BYUPW Interest List.pdf,https://missionaries.prod.byu-pathway.psdops.com/BYUPW-Interest-List
